key,0,1,2,3,4,5,6,7
3039,"寒霜爆弹",0,"",0,0,1,0,0
3040,"大脚雪人",0,"",0,0,1,0,0
3041,"霜冻食人魔",0,"",0,0,1,0,0
3042,"雪球",0,"",0,0,1,0,0
3043,"除冰魔石精",0,"",0,0,1,0,0
3044,"芬里尔",0,"",0,0,1,0,0
3045,"冰柱",0,"",0,0,1,0,0
3046,"提丰",0,"",0,0,1,0,0
3047,"奥尔特罗斯",0,"",0,0,1,0,0
3048,"触手",0,"",0,0,1,0,0
3049,"斗技场裁判",0,"",0,0,1,0,0
3050,"贝拉哈迪亚骑士",0,"",0,0,1,0,0
3051,"圣堂木乃伊",0,"",0,0,1,0,0
3052,"破裂的喀恩石面",0,"",0,0,1,0,0
3053,"圣堂狐蝠",0,"",0,0,1,0,0
3054,"圣堂蛛蝎",0,"",0,0,1,0,0
3055,"沙蛇",0,"",0,0,1,0,0
3056,"老练的盗墓者",0,"",0,0,1,0,0
3057,"鲁莽的盗墓者",0,"",0,0,1,0,0
3058,"喀恩守护者",0,"",0,0,1,0,0
3059,"弯曲牛头魔",0,"",0,0,1,0,0
3060,"死镰螳螂",0,"",0,0,1,0,0
3061,"贝拉哈迪亚游魂",0,"",0,0,1,0,0
3062,"代言者的头部",0,"",0,0,1,0,0
3063,"代言者的右手",0,"",0,0,1,0,0
3064,"代言者的左手",0,"",0,0,1,0,0
3065,"受损的审判化身",0,"",0,0,1,0,0
3066,"审判化身的头部",0,"",0,0,1,0,0
3067,"审判化身的手臂",0,"",0,0,1,0,0
3068,"审判化身的尾巴",0,"",0,0,1,0,0
3069,"沙球",0,"",0,0,1,0,0
3070,"遗迹盲头蟹",0,"",0,0,1,0,0
3071,"仙人刺女皇",0,"",0,0,1,0,0
3072,"仙人刺士兵",0,"",0,0,1,0,0
3073,"仙人刺勇士",0,"",0,0,1,0,0
3074,"仙人刺守卫",0,"",0,0,1,0,0
3075,"审理神代言者",0,"",0,0,1,0,0
3076,"木乃伊祭司",0,"",0,0,1,0,0
3077,"光鳞潜伏者",0,"",0,0,1,0,0
3078,"光鳞看守",0,"",0,0,1,0,0
3079,"石绿湖陆鱼",0,"",0,0,1,0,0
3080,"引路翼蜥",0,"",0,0,1,0,0
3081,"运货席兹",0,"",0,0,1,0,0
3082,"清醒的冬贝利",0,"",0,0,1,0,0
3083,"光鳞畜棚主",0,"",0,0,1,0,0
3084,"战斗犀蜴",0,"",0,0,1,0,0
3085,"光鳞诡辩者",0,"",0,0,1,0,0
3086,"光鳞战斗团的战旗",0,"",0,0,1,0,0
3087,"犀蜴饲料",0,"",0,0,1,0,0
3088,"脓疮",0,"",0,0,1,0,0
3089,"脓疱",0,"",0,0,1,0,0
3090,"废水奶冻怪",0,"",0,0,1,0,0
3091,"折角骑士 寇黑加",0,"",0,0,1,0,0
3092,"光鳞战斗团的投枪",0,"",0,0,1,0,0
3093,"湿皮妖师 佐尔加",0,"",0,0,1,0,0
3094,"（仮）空島中ボス1名称",0,"",0,0,1,0,0
3095,"光鳞兄弟 莫拉加加",0,"",0,0,1,0,0
3096,"光鳞战斗团的战旗",0,"",0,0,1,0,0
3097,"莫拉加加的祭器",0,"",0,0,1,0,0
3098,"光鳞禅师",0,"",0,0,1,0,0
3099,"哥布林赌徒",0,"",0,0,1,0,0
3100,"跳跃狐猴",0,"",0,0,1,0,0
3101,"豹爪追击手",0,"",0,0,1,0,0
3102,"鸟人强枪战士",0,"",0,0,1,0,0
3103,"鸟人强翼勇士",0,"",0,0,1,0,0
3104,"蜥蜴人教诲者",0,"",0,0,1,0,0
3105,"第二大队首领",0,"",0,0,1,0,0
3106,"第二大队副官",0,"",0,0,1,0,0
3107,"辉鳞人无礼者",0,"",0,0,1,0,0
3108,"辉鳞人博学者",0,"",0,0,1,0,0
3109,"第三大队魔导死亡爪",0,"",0,0,1,0,0
3110,"第七大队剑斗士",0,"",0,0,1,0,0
3111,"第七大队医护兵",0,"",0,0,1,0,0
3112,"凄厉的艾莉娜·罗阿耶",0,"",0,0,1,0,0
3113,"第七大队百夫长",0,"",0,0,1,0,0
3114,"第七大队弓斗士",0,"",0,0,1,0,0
3115,"第七大队魔导死亡爪",0,"",0,0,1,0,0
3116,"第七大队魔导巨兵",0,"",0,0,1,0,0
3117,"第七大队鹰旗官",0,"",0,0,1,0,0
3118,"第七大队魔导先锋",0,"",0,0,1,0,0
3119,"钝剑 伊尔伯德",0,"",0,0,1,0,0
3120,"黄金眼 尤尤哈塞",0,"",0,0,1,0,0
3121,"第三分队枪术师",0,"",0,0,1,0,0
3122,"第三分队弓箭手",0,"",0,0,1,0,0
3123,"第三分队幻术师",0,"",0,0,1,0,0
3124,"恒辉队剑术师",0,"",0,0,1,0,0
3125,"恒辉队格斗家",0,"",0,0,1,0,0
3126,"恒辉队咒术师",0,"",0,0,1,0,0
3127,"雾中行者 夕雾",0,"",0,0,1,0,0
3128,"多玛的上忍",0,"",0,0,1,0,0
3129,"小野猫 维·凯碧",0,"",0,0,1,0,0
3130,"受雇的斧术师",0,"",0,0,1,0,0
3131,"受雇的弓箭手",0,"",0,0,1,0,0
3132,"受雇的格斗家",0,"",0,0,1,0,0
3133,"双刃 贾可",0,"",0,0,1,0,0
3134,"斧术师冒险者",0,"",0,0,1,0,0
3135,"黄衫队警备兵",0,"",0,0,1,0,0
3136,"弓箭手冒险者",0,"",0,0,1,0,0
3137,"剑术师冒险者",0,"",0,0,1,0,0
3138,"小灵通 佩利姆·哈乌利姆",0,"",0,0,1,0,0
3139,"愉悦商船会的领航员",0,"",0,0,1,0,0
3140,"愉悦商船会的船医",0,"",0,0,1,0,0
3141,"愉悦商船会的甲板员",0,"",0,0,1,0,0
3142,"战斗禽鸟",0,"",0,0,1,0,0
3143,"斗犬家族的甲板员",0,"",0,0,1,0,0
3144,"斗犬家族的船医",0,"",0,0,1,0,0
3145,"斗犬家族的掌帆员",0,"",0,0,1,0,0
3146,"斗犬家族的炮手",0,"",0,0,1,0,0
3147,"斗犬家族的补帆员",0,"",0,0,1,0,0
3148,"斗犬家族的头领",0,"",0,0,1,0,0
3149,"吼叫的小豹",0,"",0,0,1,0,0
3150,"佣兵护卫",0,"",0,0,1,0,0
3151,"佣兵护卫队长",0,"",0,0,1,0,0
3152,"煽动型人偶005号",0,"",0,0,1,0,0
3153,"断罪党的甲板员",0,"",0,0,1,0,0
3154,"断罪党的船医",0,"",0,0,1,0,0
3155,"断罪党的掌帆员",0,"",0,0,1,0,0
3156,"断罪党的炮手",0,"",0,0,1,0,0
3157,"断罪党的操舵员",0,"",0,0,1,0,0
3158,"断罪党的补帆员",0,"",0,0,1,0,0
3159,"邪风 艾斯比尔",0,"",0,0,1,0,0
3160,"引爆装置",0,"",0,0,1,0,0
3161,"黑之棺",0,"",0,0,1,0,0
3162,"鬼火",0,"",0,0,1,0,0
3163,"大蟾蜍",0,"",0,0,1,0,0
3164,"月夜之胧",0,"",0,0,1,0,0
3165,"红嘴之鸦",0,"",0,0,1,0,0
3166,"帝国阴影",0,"",0,0,1,0,0
3167,"帝国夜影",0,"",0,0,1,0,0
3168,"帝国暗影",0,"",0,0,1,0,0
3169,"天道之燕",0,"",0,0,1,0,0
3170,"影蝙蝠",0,"",0,0,1,0,0
3171,"通灵术式",0,"",0,0,1,0,0
3172,"无明之月海",0,"",0,0,1,0,0
3173,"天之影",0,"",0,0,1,0,0
3174,"地之影",0,"",0,0,1,0,0
3175,"人之影",0,"",0,0,1,0,0
3176,"第六大队剑斗士",0,"",0,0,1,0,0
3177,"第六大队骑士",0,"",0,0,1,0,0
3178,"第六大队拳斗士",0,"",0,0,1,0,0
3179,"第六大队魔导先锋",0,"",0,0,1,0,0
3180,"第六大队旗手",0,"",0,0,1,0,0
3181,"第六大队绳斗士",0,"",0,0,1,0,0
3182,"憎恨异端者",0,"",0,0,1,0,0
3183,"卢恩人拔取手",0,"",0,0,1,0,0
3184,"卢恩人养鸡手",0,"",0,0,1,0,0
3185,"地灵看门人",0,"",0,0,1,0,0
3186,"目光冷峻的女人",0,"",0,0,1,0,0
3187,"性情急躁的青年",0,"",0,0,1,0,0
3188,"落落大方的少女",0,"",0,0,1,0,0
3189,"断罪党的领航员",0,"",0,0,1,0,0
3190,"拉米亚摆腹舞师",0,"",0,0,1,0,0
3191,"拉米亚欺诈弓师",0,"",0,0,1,0,0
3192,"伊姆都古德",0,"",0,0,1,0,0
3193,"伊姆都古德之女",0,"",0,0,1,0,0
3194,"伊姆都古德之子",0,"",0,0,1,0,0
3195,"巡逻系统",0,"",0,0,1,0,0
3196,"英勇装甲",0,"",0,0,1,0,0
3197,"卡利亚",0,"",0,0,1,0,0
3198,"护卫系统",0,"",0,0,1,0,0
3199,"炮击系统",0,"",0,0,1,0,0
3200,"重力系统",0,"",0,0,1,0,0
3201,"雷击系统",0,"",0,0,1,0,0
3202,"气压领域",0,"",0,0,1,0,0
3203,"魔科学粒子",0,"",0,0,1,0,0
3204,"不死鸟",0,"",0,0,1,0,0
3205,"漆黑之炎",0,"",0,0,1,0,0
3206,"红莲之炎",0,"",0,0,1,0,0
3207,"灵泉之炎",0,"",0,0,1,0,0
3208,"不死鸟之灵",0,"",0,0,1,0,0
3209,"贝努鸟",0,"",0,0,1,0,0
3210,"至尊巴哈姆特",0,"",0,0,1,0,0
3211,"暗以太",0,"",0,0,1,0,0
3212,"美拉西迪亚的怨影",0,"",0,0,1,0,0
3213,"美拉西迪亚的怒雨",0,"",0,0,1,0,0
3214,"美拉西迪亚的苦痛",0,"",0,0,1,0,0
3215,"美拉西迪亚的血仇",0,"",0,0,1,0,0
3216,"美拉西迪亚的罪恶",0,"",0,0,1,0,0
3217,"美拉西迪亚的悲风",0,"",0,0,1,0,0
3218,"冰块",0,"",0,0,1,0,0
3219,"披雪白狼",0,"",0,0,1,0,0
3220,"北境短尾雕",0,"",0,0,1,0,0
3221,"魔法陷阱",0,"",0,0,1,0,0
3222,"烈火龙头",0,"",0,0,1,0,0
3223,"寒冰龙头",0,"",0,0,1,0,0
3224,"雷电龙头",0,"",0,0,1,0,0
3225,"剧毒龙头",0,"",0,0,1,0,0
3226,"●サボテンダーくん",0,"",0,0,1,0,0
3227,"五头巨龙",0,"",0,0,1,0,0
3228,"日珥",0,"",0,0,1,0,0
3229,"龙火飞蜥",0,"",0,0,1,0,0
3230,"毒粘液怪",0,"",0,0,1,0,0
3231,"安哥拉·曼纽",0,"",0,0,1,0,0
3232,"死亡收割者",0,"",0,0,1,0,0
3233,"死亡沙漏",0,"",0,0,1,0,0
3234,"刻耳柏洛斯",0,"",0,0,1,0,0
3235,"不明物体",0,"",0,0,1,0,0
3236,"狼毒乌头",0,"",0,0,1,0,0
3237,"胃液",0,"",0,0,1,0,0
3238,"胃壁",0,"",0,0,1,0,0
3239,"电子",0,"",0,0,1,0,0
3240,"暗黑之云",0,"",0,0,1,0,0
3241,"波动云",0,"",0,0,1,0,0
3242,"邪灵",0,"",0,0,1,0,0
3243,"加姆",0,"",0,0,1,0,0
3244,"双头巨龙",0,"",0,0,1,0,0
3245,"祭品忍者",0,"",0,0,1,0,0
3246,"祭品女忍",0,"",0,0,1,0,0
3247,"六兽妖女王",0,"",0,0,1,0,0
3248,"托尔",0,"",0,0,1,0,0
3249,"约尔曼冈德",0,"",0,0,1,0,0
3250,"赞德克隆体",0,"",0,0,1,0,0
3251,"至尊阿托莫斯",0,"",0,0,1,0,0
3252,"祭品士兵",0,"",0,0,1,0,0
3253,"（仮）空島中ボス2名称",0,"",0,0,1,0,0
3254,"（仮）空島ボス名称",0,"",0,0,1,0,0
3255,"盘旋秃鹰",0,"",0,0,1,0,0
3256,"硕山羊",0,"",0,0,1,0,0
3257,"王椅菇",0,"",0,0,1,0,0
3258,"魔界蔷薇",0,"",0,0,1,0,0
3259,"遗迹瓦魔蛾",0,"",0,0,1,0,0
3260,"树篱大口花",0,"",0,0,1,0,0
3261,"潜叶蝇群",0,"",0,0,1,0,0
3262,"多节树精",0,"",0,0,1,0,0
3263,"遗迹瓦魔蛾幼虫",0,"",0,0,1,0,0
3264,"毛地黄",0,"",0,0,1,0,0
3265,"勒蔓大口花",0,"",0,0,1,0,0
3266,"切刀石像魔",0,"",0,0,1,0,0
3267,"片麻石像鬼",0,"",0,0,1,0,0
3268,"虚无毒液",0,"",0,0,1,0,0
3269,"求疵小鬼",0,"",0,0,1,0,0
3270,"持剑女妖",0,"",0,0,1,0,0
3271,"恶魔墙",0,"",0,0,1,0,0
3272,"安可哈格",0,"",0,0,1,0,0
3273,"灾兆魔像",0,"",0,0,1,0,0
3274,"夜魔人",0,"",0,0,1,0,0
3275,"夜魔人",0,"",0,0,1,0,0
3276,"幻光球",0,"",0,0,1,0,0
3277,"鲜血之月献祭者",0,"",0,0,1,0,0
3278,"温杜那佐义",0,"",0,0,1,0,0
3279,"鲜血之月殉难者",0,"",0,0,1,0,0
3280,"弗迪亚",0,"",0,0,1,0,0
3281,"深渊之镰",0,"",0,0,1,0,0
3282,"深渊之枪",0,"",0,0,1,0,0
3283,"邪轮小丑",0,"",0,0,1,0,0
3284,"脓肿",0,"",0,0,1,0,0
3285,"腐蚀块",0,"",0,0,1,0,0
3286,"行吟诗人",0,"",0,0,1,0,0
3287,"那布里亚勒斯",0,"",0,0,1,0,0
3288,"灰狼",0,"",0,0,1,0,0
3289,"暗以太·壹",0,"",0,0,1,0,0
3290,"暗以太·贰",0,"",0,0,1,0,0
3291,"暗以太·叁",0,"",0,0,1,0,0
3292,"暗影元精",0,"",0,0,1,0,0
3293,"次元裂缝",0,"",0,0,1,0,0
3294,"延时之门",0,"",0,0,1,0,0
3295,"强袭系统α",0,"",0,0,1,0,0
3296,"强袭系统β",0,"",0,0,1,0,0
3297,"强袭系统γ",0,"",0,0,1,0,0
3298,"禁忌之门",0,"",0,0,1,0,0
3299,"恶念之魔",0,"",0,0,1,0,0
3300,"绝恶之魔",0,"",0,0,1,0,0
3301,"猛毒粘液怪",0,"",0,0,1,0,0
3302,"暗云",0,"",0,0,1,0,0
3303,"大暗云",0,"",0,0,1,0,0
3304,"恩奇都",0,"",0,0,1,0,0
3305,"龙头",0,"",0,0,1,0,0
3306,"锁链",0,"",0,0,1,0,0
3307,"镰鼬之风",0,"",0,0,1,0,0
3308,"第一魔法障壁",0,"",0,0,1,0,0
3309,"第二魔法障壁",0,"",0,0,1,0,0
3310,"第三魔法障壁",0,"",0,0,1,0,0
3311,"第四魔法障壁",0,"",0,0,1,0,0
3312,"圣徒门",0,"",0,0,1,0,0
3313,"大桶炸弹",0,"",0,0,1,0,0
3314,"对龙弩炮",0,"",0,0,1,0,0
3315,"神殿骑士团重骑兵",0,"",0,0,1,0,0
3316,"神殿骑士团医师",0,"",0,0,1,0,0
3317,"神殿骑士团射手",0,"",0,0,1,0,0
3318,"神殿骑士团轻骑兵",0,"",0,0,1,0,0
3319,"神殿骑士团枪骑兵",0,"",0,0,1,0,0
3320,"极光 露琪亚",0,"",0,0,1,0,0
3321,"部落双足飞龙",0,"",0,0,1,0,0
3322,"部落盾龙",0,"",0,0,1,0,0
3323,"部落蜻蜓飞蜥",0,"",0,0,1,0,0
3324,"部落龙龟",0,"",0,0,1,0,0
3325,"部落巨龙",0,"",0,0,1,0,0
3326,"部落龙鸟",0,"",0,0,1,0,0
3327,"部落登龙",0,"",0,0,1,0,0
3328,"部落火蛟",0,"",0,0,1,0,0
3329,"部落雷蛟",0,"",0,0,1,0,0
3330,"维刹普巨龙",0,"",0,0,1,0,0
3331,"拘束魔器",0,"",0,0,1,0,0
3332,"黑市商人的护卫",0,"",0,0,1,0,0
3333,"黑市商人的护卫队长",0,"",0,0,1,0,0
3334,"第七大队旗手",0,"",0,0,1,0,0
3335,"第七大队魔导死神",0,"",0,0,1,0,0
3336,"部落之眼",0,"",0,0,1,0,0
3337,"部落之首",0,"",0,0,1,0,0
3338,"部落之足",0,"",0,0,1,0,0
3339,"突击双足飞龙",0,"",0,0,1,0,0
3340,"莫高海蛇",0,"",0,0,1,0,0
3341,"紫陷阱草",0,"",0,0,1,0,0
3342,"蜕皮蝙蝠",0,"",0,0,1,0,0
3343,"蜕皮树精",0,"",0,0,1,0,0
3344,"古堡幽灵",0,"",0,0,1,0,0
3345,"仙人刺先生",0,"",0,0,1,0,0
3346,"厚颜无耻的盗贼",0,"",0,0,1,0,0
3347,"四处乱转的盗贼",0,"",0,0,1,0,0
3348,"贼眉鼠眼的盗贼",0,"",0,0,1,0,0
3349,"幻龙子嗣",0,"",0,0,1,0,0
3350,"陶瓷合金矿爬虫",0,"",0,0,1,0,0
3351,"战舰夜蟾蜍",0,"",0,0,1,0,0
3352,"湖畔南加",0,"",0,0,1,0,0
3353,"披甲利螯陆蟹",0,"",0,0,1,0,0
3354,"褶皱锋螯陆蟹",0,"",0,0,1,0,0
3355,"湖畔陆鱼",0,"",0,0,1,0,0
3356,"第六大队魔导浮游炮",0,"",0,0,1,0,0
3357,"第六大队魔导先锋",0,"",0,0,1,0,0
3358,"第六大队魔导巨兵",0,"",0,0,1,0,0
3359,"第六大队旗手",0,"",0,0,1,0,0
3360,"第六大队拳斗士",0,"",0,0,1,0,0
3361,"第六大队骑士",0,"",0,0,1,0,0
3362,"第六大队绳斗士",0,"",0,0,1,0,0
3363,"第六大队百夫长",0,"",0,0,1,0,0
3364,"第六大队魔导死亡爪",0,"",0,0,1,0,0
3365,"银隼",0,"",0,0,1,0,0
3366,"忠诚双足飞龙",0,"",0,0,1,0,0
3367,"忠诚雷蛟",0,"",0,0,1,0,0
3368,"忠诚蜻蜓飞蜥",0,"",0,0,1,0,0
3369,"独爪妖禽",0,"",0,0,1,0,0
3370,"阿斯特莱亚",0,"",0,0,1,0,0
3371,"青磷水罐",0,"",0,0,1,0,0
3372,"大容量青磷水罐",0,"",0,0,1,0,0
3373,"魔导炮艇",0,"",0,0,1,0,0
3374,"尘世幻龙",0,"",0,0,1,0,0
3375,"龙之幻象",0,"",0,0,1,0,0
3376,"万事通 奎克辛克斯",0,"",0,0,1,0,0
3377,"呼风飞蜥",0,"",0,0,1,0,0
3378,"魔导结界发生器",0,"",0,0,1,0,0
3379,"魔导结界变压器",0,"",0,0,1,0,0
3380,"叫声的阿托莫斯",0,"",0,0,1,0,0
3381,"奇声的阿托莫斯",0,"",0,0,1,0,0
3382,"怒声的阿托莫斯",0,"",0,0,1,0,0
3383,"チョコボレース案内人",0,"",0,0,1,0,0
3384,"巨型彩蛋",0,"",0,0,1,0,0
3385,"魔蛋巨像",0,"",0,0,1,0,0
3386,"电击",0,"",0,0,1,0,0
3387,"残骸",0,"",0,0,1,0,0
3388,"堡垒磨齿兽",0,"",0,0,1,0,0
3389,"雪弹怪",0,"",0,0,1,0,0
3390,"无巢游隼",0,"",0,0,1,0,0
3391,"泥泞矿怪虫",0,"",0,0,1,0,0
3392,"寒霜战犬",0,"",0,0,1,0,0
3393,"寒霜士兵",0,"",0,0,1,0,0
3394,"寒霜医师",0,"",0,0,1,0,0
3395,"寒霜弓手",0,"",0,0,1,0,0
3396,"寒霜士官",0,"",0,0,1,0,0
3397,"寒霜应征兵",0,"",0,0,1,0,0
3398,"寒霜哨兵",0,"",0,0,1,0,0
3399,"褪色之魂",0,"",0,0,1,0,0
3400,"冰雹元精",0,"",0,0,1,0,0
3401,"暮狼",0,"",0,0,1,0,0
3402,"寒冰陷阱草",0,"",0,0,1,0,0
3403,"泥泞矿怪幼虫",0,"",0,0,1,0,0
3404,"堡垒图苏斯水龙蜥",0,"",0,0,1,0,0
3405,"角牙古象",0,"",0,0,1,0,0
3406,"寒光剑 尤埃尔默里克",0,"",0,0,1,0,0
3407,"冰封的重装骑兵",0,"",0,0,1,0,0
3408,"冰封的魔法兵",0,"",0,0,1,0,0
3409,"狮身巨鹰",0,"",0,0,1,0,0
3410,"瓦砾",0,"",0,0,1,0,0
3411,"人模斧术师",0,"",0,0,1,0,0
3412,"人模格斗家",0,"",0,0,1,0,0
3413,"人模幻术师",0,"",0,0,1,0,0
3414,"不朽发条士兵",0,"",0,0,1,0,0
3415,"不朽发条骑士",0,"",0,0,1,0,0
3416,"不朽恐慌装甲",0,"",0,0,1,0,0
3417,"完美疫虫",0,"",0,0,1,0,0
3418,"沙布提",0,"",0,0,1,0,0
3419,"完美那迦",0,"",0,0,1,0,0
3420,"完美奇美拉",0,"",0,0,1,0,0
3421,"改造鸟人",0,"",0,0,1,0,0
3422,"不朽无人机",0,"",0,0,1,0,0
3423,"发条供能机",0,"",0,0,1,0,0
3424,"收藏用铁巨人",0,"",0,0,1,0,0
3425,"改良型执法机甲",0,"",0,0,1,0,0
3426,"不朽死亡爪",0,"",0,0,1,0,0
3427,"发条铁血战士",0,"",0,0,1,0,0
3428,"幻影光",0,"",0,0,1,0,0
3429,"弥诺陶洛斯",0,"",0,0,1,0,0
3430,"缺陷沙布提",0,"",0,0,1,0,0
3431,"无限管理员",0,"",0,0,1,0,0
3432,"复仇枭雄",0,"",0,0,1,0,0
3433,"缺陷那迦",0,"",0,0,1,0,0
3434,"博物总管",0,"",0,0,1,0,0
3435,"发条报警虫",0,"",0,0,1,0,0
3436,"魔科学地雷",0,"",0,0,1,0,0
3437,"收藏系统",0,"",0,0,1,0,0
3438,"龙巢双足飞龙",0,"",0,0,1,0,0
3439,"怨军龙鸟",0,"",0,0,1,0,0
3440,"龙巢雷蛟",0,"",0,0,1,0,0
3441,"怨军首席",0,"",0,0,1,0,0
3442,"霹雳元精",0,"",0,0,1,0,0
3443,"追云跳蜥",0,"",0,0,1,0,0
3444,"龙堡黄蜂",0,"",0,0,1,0,0
3445,"闷烧巨龙",0,"",0,0,1,0,0
3446,"微睡巨龙",0,"",0,0,1,0,0
3447,"邪龙子嗣",0,"",0,0,1,0,0
3448,"龙巢火蛟",0,"",0,0,1,0,0
3449,"龙巢小龙",0,"",0,0,1,0,0
3450,"龙巢变种龙",0,"",0,0,1,0,0
3451,"龙巢薇薇尔飞龙",0,"",0,0,1,0,0
3452,"琅妲巫龙",0,"",0,0,1,0,0
3453,"雷雅克魔龙",0,"",0,0,1,0,0
3454,"上古雕像",0,"",0,0,1,0,0
3455,"格亚斯库图斯",0,"",0,0,1,0,0
3456,"芥末弹怪",0,"",0,0,1,0,0
3457,"疾病",0,"",0,0,1,0,0
3458,"尼德霍格",0,"",0,0,1,0,0
3459,"猩红之珠",0,"",0,0,1,0,0
3460,"漆黑之珠",0,"",0,0,1,0,0
3461,"臣服雷蛟",0,"",0,0,1,0,0
3462,"心知",0,"",0,0,1,0,0
3463,"耳闻",0,"",0,0,1,0,0
3464,"臣服双足飞龙",0,"",0,0,1,0,0
3465,"屠龙者 埃斯蒂尼安",0,"",0,0,1,0,0
3466,"怪物",0,"",0,0,1,0,0
3467,"亚历山大滑翔兵",0,"",0,0,1,0,0
3468,"亚历山大士兵",0,"",0,0,1,0,0
3469,"山岗双足飞龙",0,"",0,0,1,0,0
3470,"小羚羊",0,"",0,0,1,0,0
3471,"深瞳",0,"",0,0,1,0,0
3472,"山巨魔",0,"",0,0,1,0,0
3473,"银狼",0,"",0,0,1,0,0
3474,"山地磨齿兽",0,"",0,0,1,0,0
3475,"寒冰陷阱草",0,"",0,0,1,0,0
3476,"寒霜榴弹怪",0,"",0,0,1,0,0
3477,"寒风短尾雕",0,"",0,0,1,0,0
3478,"融雪矿怪虫",0,"",0,0,1,0,0
3479,"多毛牦牛",0,"",0,0,1,0,0
3480,"明胶怪",0,"",0,0,1,0,0
3481,"古鸟",0,"",0,0,1,0,0
3482,"汁液怪",0,"",0,0,1,0,0
3483,"孤独大脚雪人",0,"",0,0,1,0,0
3484,"寒冰指挥官",0,"",0,0,1,0,0
3485,"极地熊",0,"",0,0,1,0,0
3486,"冰龙",0,"",0,0,1,0,0
3487,"内陆图苏斯水龙蜥",0,"",0,0,1,0,0
3488,"雨雪陷阱草",0,"",0,0,1,0,0
3489,"大古鸟",0,"",0,0,1,0,0
3490,"大脚板岩雪人",0,"",0,0,1,0,0
3491,"冰糕怪",0,"",0,0,1,0,0
3492,"寒冰矿怪虫",0,"",0,0,1,0,0
3493,"风巨魔",0,"",0,0,1,0,0
3494,"风筝猫",0,"",0,0,1,0,0
3495,"冠恐鸟",0,"",0,0,1,0,0
3496,"雷牙",0,"",0,0,1,0,0
3497,"棘蛭",0,"",0,0,1,0,0
3498,"云层巨虫",0,"",0,0,1,0,0
3499,"猴面雀",0,"",0,0,1,0,0
3500,"腾云蛇",0,"",0,0,1,0,0
3501,"衮杜兰腊义",0,"",0,0,1,0,0
3502,"衮杜那腊义",0,"",0,0,1,0,0
3503,"衮杜乌腊义",0,"",0,0,1,0,0
3504,"文森野牛",0,"",0,0,1,0,0
3505,"长颈驼",0,"",0,0,1,0,0
3506,"柯瑞甘",0,"",0,0,1,0,0
3507,"狡猾猴面雀",0,"",0,0,1,0,0
3508,"阿巴拉提亚飞鸢",0,"",0,0,1,0,0
3509,"天窗瓦魔蛾",0,"",0,0,1,0,0
3510,"天窗瓦魔蛾幼虫",0,"",0,0,1,0,0
3511,"恩底弥翁",0,"",0,0,1,0,0
3512,"坐镇巨像",0,"",0,0,1,0,0
3513,"温杜图腾",0,"",0,0,1,0,0
3514,"温杜腾云蛇",0,"",0,0,1,0,0
3515,"温杜兰腊义",0,"",0,0,1,0,0
3516,"温杜那腊义",0,"",0,0,1,0,0
3517,"温杜乌腊义",0,"",0,0,1,0,0
3518,"第六军团角斗士",0,"",0,0,1,0,0
3519,"第六军团鱼斗士",0,"",0,0,1,0,0
3520,"第六军团矛斗士",0,"",0,0,1,0,0
3521,"第六军团前卫",0,"",0,0,1,0,0
3522,"第六军团咒法士",0,"",0,0,1,0,0
3523,"奇纳哈尔鸟妖",0,"",0,0,1,0,0
3524,"安祖",0,"",0,0,1,0,0
3525,"巨嘴鸟",0,"",0,0,1,0,0
3526,"狮鹫",0,"",0,0,1,0,0
3527,"温杜兰洛义",0,"",0,0,1,0,0
3528,"温杜那洛义",0,"",0,0,1,0,0
3529,"温杜乌洛义",0,"",0,0,1,0,0
3530,"仿声鸟图腾",0,"",0,0,1,0,0
3531,"温杜欧腾云蛇",0,"",0,0,1,0,0
3532,"响声堡",0,"",0,0,1,0,0
3533,"枭熊",0,"",0,0,1,0,0
3534,"亚拉戈发条工程师",0,"",0,0,1,0,0
3535,"亚拉戈发条圣骑士",0,"",0,0,1,0,0
3536,"亚拉戈发条收割者",0,"",0,0,1,0,0
3537,"执法机甲",0,"",0,0,1,0,0
3538,"单性繁殖拉米亚",0,"",0,0,1,0,0
3539,"胞质杂交拉米亚",0,"",0,0,1,0,0
3540,"亚拉戈奇美拉",0,"",0,0,1,0,0
3541,"疫虫",0,"",0,0,1,0,0
3542,"尸生花",0,"",0,0,1,0,0
3543,"原型那迦",0,"",0,0,1,0,0
3544,"爬虫半人马",0,"",0,0,1,0,0
3545,"第六军团魔导先锋",0,"",0,0,1,0,0
3546,"第六军团剑斗士",0,"",0,0,1,0,0
3547,"第六军团绳斗士",0,"",0,0,1,0,0
3548,"第六军团骑士",0,"",0,0,1,0,0
3549,"第六军团拳斗士",0,"",0,0,1,0,0
3550,"第六军团旗手",0,"",0,0,1,0,0
3551,"亚拉戈发条浮游炮",0,"",0,0,1,0,0
3552,"魔导精金爪",0,"",0,0,1,0,0
3553,"魔导巨兵三型",0,"",0,0,1,0,0
3554,"美拉西迪亚法拉克",0,"",0,0,1,0,0
3555,"希里科塔",0,"",0,0,1,0,0
3556,"美拉西迪亚薇薇尔飞龙",0,"",0,0,1,0,0
3557,"美拉西迪亚布罗宾雅克",0,"",0,0,1,0,0
3558,"美拉西迪亚幼龙",0,"",0,0,1,0,0
3559,"美拉西迪亚安菲瑟龙",0,"",0,0,1,0,0
