key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
343,"f1i2","ffxiv/fst_f1/ind/f1i2/level/f1i2",1,23,507,1107,117,3,0,14,0,False,0,False,0,True,False,False,False,1110,122003,123208,0,0,2,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
344,"f1i3","ffxiv/fst_f1/ind/f1i3/level/f1i3",1,23,507,1108,120,3,0,14,0,False,0,False,0,True,False,False,False,1110,122003,123208,0,0,2,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
345,"w1i1","ffxiv/wil_w1/ind/w1i1/level/w1i1",1,24,505,1103,123,4,0,14,0,False,0,False,0,True,False,False,False,1109,122002,123109,0,0,9,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
346,"w1i2","ffxiv/wil_w1/ind/w1i2/level/w1i2",1,24,505,1104,124,4,0,14,0,False,0,False,0,True,False,False,False,1109,122002,123109,0,0,9,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
347,"w1i3","ffxiv/wil_w1/ind/w1i3/level/w1i3",1,24,505,1105,127,4,0,14,0,False,0,False,0,True,False,False,False,1109,122002,123109,0,0,9,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
348,"w1fb","ffxiv/wil_w1/fld/w1fb/level/w1fb",1,24,505,477,143,4,2,10,68,False,31,False,0,True,False,False,False,1001,122002,124114,0,0,0,-1,17,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
349,"w1d6","ffxiv/wil_w1/dun/w1d6/level/w1d6",1,24,505,48,140,4,2,3,18,False,0,False,0,True,False,False,False,1001,122002,124102,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
350,"f1d4","ffxiv/fst_f1/dun/f1d4/level/f1d4",1,23,507,59,137,3,2,3,19,False,0,False,0,True,False,False,False,1001,122003,124204,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
351,"l1e1","ffxiv/lak_l1/evt/l1e1/level/l1e1",1,26,509,481,136,6,0,15,0,False,0,False,0,True,False,False,False,1114,-1,-1,852110,0,24,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
352,"","",0,0,0,0,0,0,0,0,0,False,0,False,0,False,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
353,"z1z1","ex2/02_est_e3/fld/e3ff/level/e3ff",1,2401,515,2499,489,10,2,10,70,False,0,False,0,True,False,False,False,1001,122024,124868,0,0,0,-1,327,-1,False,2,0,0,0,0,False,False,0,False,False,False,False,False,0
354,"z1z2","ex3/01_nvt_n4/fld/n4fa/level/n4fa",1,2950,518,3218,556,16,2,10,71,False,103,False,0,True,False,False,False,1001,122027,124127,0,0,0,-1,418,-1,False,3,0,0,0,0,False,False,0,False,False,False,False,False,0
355,"f1b1","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,23,507,1301,148,3,2,16,98,False,0,False,0,True,False,False,False,1001,122003,124511,0,0,0,-1,39,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
356,"f1b2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,23,507,1302,149,3,2,16,99,False,28,False,0,True,False,False,False,1001,122003,124512,0,0,0,-1,40,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
357,"f1b3","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,23,507,1303,65,3,2,16,100,False,0,False,0,True,False,False,False,1001,122012,124513,0,0,0,-1,41,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
358,"f1b4","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,23,507,1304,150,3,2,17,101,False,0,False,0,True,False,False,False,1001,122012,124514,0,0,0,-1,42,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
359,"o1fa_2","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,22,502,1334,147,2,2,10,73,False,38,False,0,True,False,False,False,1001,122001,124012,0,0,0,-1,37,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
360,"w1d7","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,24,505,49,145,4,2,3,21,False,0,False,0,True,False,False,False,1001,122002,124104,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
361,"s1d5","ffxiv/sea_s1/dun/s1d5/level/s1d5",1,22,502,1377,168,2,2,3,23,False,0,False,0,True,False,False,False,1001,122001,124013,0,0,0,-1,50,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
362,"s1d6","ffxiv/sea_s1/dun/s1d6/level/s1d6",1,22,502,36,146,2,2,3,20,False,37,False,0,True,False,False,False,1001,122001,124004,0,0,0,-1,43,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
363,"f1d5","ffxiv/fst_f1/dun/f1d5/level/f1d5",1,23,507,125,151,3,2,3,22,False,40,False,0,True,False,False,False,1001,122003,124206,0,0,0,-1,38,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
364,"f1fa_2","ffxiv/fst_f1/fld/f1fa/level/f1fa",1,23,507,360,36,3,2,10,67,False,30,False,0,True,False,False,False,1001,122003,124209,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
365,"r1d2","ffxiv/roc_r1/dun/r1d2/level/r1d2",1,25,508,401,157,5,2,3,25,False,42,False,2,True,False,False,False,1001,122004,124302,0,0,0,-1,45,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
366,"r1fb","ffxiv/roc_r1/fld/r1fb/level/r1fb",1,25,508,386,144,5,2,3,76,False,0,False,2,True,False,False,False,1001,122004,124308,0,0,0,-1,44,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
367,"w1d8","ffxiv/wil_w1/dun/w1d8/level/w1d8",1,24,505,50,182,4,2,3,26,False,41,False,0,True,False,False,False,1001,122002,124106,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
368,"r1f1_battle","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,392,53,5,2,10,74,False,21,False,2,True,False,False,False,1001,122004,124309,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
369,"w1d2_battle","ffxiv/wil_w1/dun/w1d2/level/w1d2",1,24,505,694,46,4,2,10,75,False,0,False,0,True,False,False,False,1001,122002,124115,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
370,"f1b5","ffxiv/fst_f1/bah/f1b5/level/f1b5",1,23,507,1305,1,3,0,12,0,False,0,False,0,True,False,False,False,1001,122012,124515,852619,0,22,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
371,"r1d3","ffxiv/roc_r1/dun/r1d3/level/r1d3",1,25,508,404,174,5,2,3,27,False,42,False,2,True,False,False,False,1001,122004,124310,0,0,0,-1,64,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
372,"l1r2","ffxiv/lak_l1/rad/l1r2/level/l1r2",1,26,509,493,158,6,2,8,102,False,0,False,0,True,False,False,False,1001,122011,124602,0,0,0,-1,51,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
373,"f1d6","ffxiv/fst_f1/dun/f1d6/level/f1d6",1,23,507,58,165,3,2,3,24,False,0,False,0,True,False,False,False,1001,122003,124202,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
374,"f1fb","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,23,507,1363,166,3,2,10,77,False,43,False,0,True,False,False,False,1001,122003,124210,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
375,"f1fb_2","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,23,507,1363,166,3,2,10,78,False,43,False,0,True,False,False,False,1001,122003,124211,0,0,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
376,"l1p1","ffxiv/lak_l1/pvp/l1p1/level/l1p1",4,26,501,1374,167,6,2,18,127,False,0,False,0,True,False,True,True,1001,122015,124701,0,0,0,-1,58,-1,True,0,0,0,0,0,False,False,0,False,False,False,False,False,0
377,"r1fc","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,25,508,1399,173,5,2,10,79,False,46,False,2,True,False,False,False,1001,122004,124311,0,0,0,-1,65,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
378,"r1fc_2","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,25,508,1399,173,5,2,10,80,False,46,False,2,True,False,False,False,1001,122004,124312,0,0,0,-1,66,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
379,"e0090","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,26,509,67,25,6,3,9,380,False,0,False,0,True,False,False,False,108,122005,123401,0,89,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
380,"f1b1_2","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,23,507,1301,148,3,2,16,103,False,0,False,0,True,False,False,False,1001,122003,124521,0,0,0,-1,46,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
381,"f1b2_2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,23,507,1302,149,3,2,16,104,False,28,False,0,True,False,False,False,1001,122003,124522,0,0,0,-1,47,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
382,"f1b3_2","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,23,507,1303,65,3,2,16,105,False,0,False,0,True,False,False,False,1001,122012,124523,0,0,0,-1,48,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
383,"f1b4_2","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,23,507,1304,150,3,2,17,106,False,0,False,0,True,False,False,False,1001,122012,124524,0,0,0,-1,49,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
384,"s1i4","ffxiv/sea_s1/ind/s1i4/level/s1i4",1,22,502,1157,170,2,0,14,0,False,0,False,0,True,False,False,False,1083,122001,123010,0,0,8,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
385,"f1i4","ffxiv/fst_f1/ind/f1i4/level/f1i4",1,23,507,1159,171,3,0,14,0,False,0,False,0,True,False,False,False,1110,122003,123208,0,0,2,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
386,"w1i4","ffxiv/wil_w1/ind/w1i4/level/w1i4",1,24,505,1158,172,4,0,14,0,False,0,False,0,True,False,False,False,1109,122002,123109,0,0,9,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
387,"s1d7","ffxiv/sea_s1/dun/s1d7/level/s1d7",1,22,502,35,169,2,2,3,28,False,0,False,0,True,False,False,False,1001,122001,124002,0,0,0,-1,69,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
388,"w1ed","ffxiv/wil_w1/evt/w1ed/level/w1ed",1,24,503,1500,197,4,0,19,0,False,0,False,0,True,False,False,False,1143,122002,124118,0,0,62,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
389,"s1fb","ffxiv/sea_s1/fld/s1fb/level/s1fb",1,22,503,1500,198,4,3,20,0,False,0,False,0,True,False,False,False,1001,-1,-1,0,0,0,-1,85,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
390,"w1fc","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,24,503,1500,199,4,3,20,0,False,0,False,0,True,False,False,False,1001,-1,-1,0,0,0,-1,84,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
391,"f1fc","ffxiv/fst_f1/fld/f1fc/level/f1fc",1,23,503,1500,200,4,3,20,0,False,0,False,0,True,False,False,False,1001,-1,-1,0,0,0,-1,86,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
392,"f1e6","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,23,507,112,180,3,0,22,0,False,0,False,0,True,False,False,False,1001,-1,-1,0,0,2,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
393,"f1e6_prv","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,23,507,112,180,3,0,22,0,False,0,False,0,True,False,False,False,1142,-1,-1,852711,0,2,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
394,"f1f3_battle","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,23,507,56,187,3,2,10,82,False,45,False,0,True,False,False,False,1001,122003,124213,0,0,0,-1,59,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
395,"r1e2","ffxiv/roc_r1/evt/r1e2/level/r1e2",1,25,508,1429,179,5,0,15,0,False,0,False,0,True,False,False,False,1072,-1,-1,852773,0,23,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
396,"f1d3_battle","ffxiv/fst_f1/dun/f1d3/level/f1d3",1,23,507,128,210,3,2,3,85,False,28,False,0,True,False,False,False,1001,122003,124214,0,0,0,-1,80,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
397,"r2f1","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,0,1,0,False,49,False,1,True,True,True,False,1150,122004,123302,852807,0,71,-1,0,-1,False,1,0,4,1,18,False,False,0,False,False,False,False,False,18
398,"d2f1","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,0,1,0,False,50,False,0,True,True,True,False,1151,122018,123601,852806,0,76,-1,0,-1,False,1,0,2,2,21,False,False,0,False,False,False,False,False,19
399,"d2f2","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,0,1,0,False,51,False,0,True,True,True,False,1152,122018,123602,852826,0,75,-1,0,-1,False,1,0,3,3,22,False,False,0,False,False,False,False,False,20
400,"d2f3","ex1/02_dra_d2/fld/d2f3/level/d2f3",1,498,511,2002,214,8,0,1,0,False,52,False,0,True,True,True,False,1153,122018,123603,852816,0,78,-1,0,-1,False,1,2,9,4,23,False,False,0,False,False,False,False,False,21
401,"a2f1","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,0,1,0,False,53,False,0,True,True,True,False,1154,122019,123701,852817,0,72,-1,0,-1,False,1,1,8,5,19,False,False,0,False,False,False,False,False,22
402,"a2f2","ex1/03_abr_a2/fld/a2f2/level/a2f2",1,497,510,2101,216,7,0,1,0,False,54,False,0,True,True,True,False,1155,122019,123702,852856,0,74,-1,0,-1,False,1,0,1,6,20,False,False,0,False,False,False,False,False,23
403,"ec008","ex2/01_gyr_g3/dun/g3d2/level/g3d2",1,2400,514,2691,417,12,1,29,282,False,0,False,0,True,False,False,False,1001,-1,-1,0,0,0,-1,263,-1,False,2,0,0,0,0,False,False,0,False,False,True,False,False,0
404,"e0091","ffxiv/sea_s1/twn/s1t2/level/s1t2",1,22,500,29,12,2,3,9,381,False,15,True,0,True,False,False,False,83,122007,123003,0,90,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
405,"e0092","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,382,False,19,False,0,True,False,False,False,1021,122001,123007,0,91,0,300,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
406,"e0093","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,383,False,19,False,0,True,False,False,False,39,122001,123007,0,92,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
407,"e0094","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,22,502,462,95,2,3,9,384,False,40,False,0,True,False,False,False,39,-1,-1,0,93,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
408,"e0095","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,385,False,18,False,0,True,False,False,False,39,122001,123006,0,94,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
409,"e0096","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,22,500,28,11,2,3,9,386,False,40,False,0,True,False,False,False,113,122007,123002,0,95,0,300,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
410,"e0097","ffxiv/wil_w1/fld/w1f5/level/w1f5",1,24,505,46,24,4,3,9,387,False,13,False,0,True,False,False,False,151,122002,123108,0,101,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
411,"e0098","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,388,False,18,False,0,True,False,False,False,39,122001,123006,0,96,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
412,"e0099","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,9,389,False,20,False,0,True,False,False,False,39,122001,123008,0,97,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
413,"e0100","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,390,False,19,False,0,True,False,False,False,1021,122001,123007,0,98,0,100,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
414,"e0101","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,391,False,18,False,0,True,False,False,False,39,122001,123006,0,99,0,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
415,"e0102","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,2,3,9,392,False,36,False,0,True,False,False,False,91,122001,123005,0,100,0,100,0,-1,False,0,0,0,0,0,False,False,0,False,False,True,False,False,0
416,"d2d3","ex1/02_dra_d2/dun/d2d3/level/d2d3",1,498,511,2038,241,8,2,3,31,False,0,False,0,True,False,False,False,1001,122018,124803,0,0,0,-1,90,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
417,"w1fc_tutorial","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,24,503,1500,217,4,3,20,0,False,0,False,0,True,False,False,False,252,-1,-1,0,0,0,-1,83,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
418,"r2t1","ex1/01_roc_r2/twn/r2t1/level/r2t1",1,25,512,2300,218,5,0,0,0,False,47,False,1,True,False,False,False,1149,122017,123304,852799,0,70,-1,0,-1,False,1,0,5,0,0,False,False,0,False,False,False,False,False,0
419,"r2t2","ex1/01_roc_r2/twn/r2t2/level/r2t2",1,25,512,2301,219,5,0,0,0,False,48,False,1,True,False,False,False,1148,122017,123305,852841,0,70,-1,0,-1,False,1,0,6,0,0,False,False,0,False,False,False,False,False,0
420,"a2d2","ex1/03_abr_a2/dun/a2d2/level/a2d2",1,497,510,2130,230,7,2,3,33,False,0,False,0,True,False,False,False,1001,122019,124901,0,0,0,-1,109,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
421,"r2d2","ex1/01_roc_r2/dun/r2d2/level/r2d2",1,25,512,2327,248,5,2,3,34,False,0,False,1,True,False,False,False,1001,122004,124315,0,0,0,-1,93,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
422,"","",0,0,0,0,0,0,0,0,0,False,0,False,0,False,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
423,"s1i5","ffxiv/sea_s1/ind/s1i5/level/s1i5",1,22,502,1227,204,2,0,14,0,False,0,False,0,True,False,False,False,328,122001,123010,0,0,8,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
424,"w1i5","ffxiv/wil_w1/ind/w1i5/level/w1i5",1,24,505,1228,205,4,0,14,0,False,0,False,0,True,False,False,False,328,122002,123109,0,0,9,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
425,"f1i5","ffxiv/fst_f1/ind/f1i5/level/f1i5",1,23,507,1229,206,3,0,14,0,False,0,False,0,True,False,False,False,328,122003,123208,0,0,2,-1,0,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
426,"z1e9","ffxiv/zon_z1/evt/z1e9/level/z1e9",1,26,509,1390,207,6,2,10,84,False,0,False,0,True,False,False,False,1001,122016,124721,0,0,0,-1,82,-1,False,0,0,0,0,0,False,False,0,False,False,False,False,False,0
427,"r2e1","ex1/01_roc_r2/evt/r2e1/level/r2e1",1,25,512,2337,220,5,0,15,0,False,0,False,1,True,False,False,False,1166,-1,-1,853195,0,70,-1,0,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
428,"r2e3","ex1/01_roc_r2/evt/r2e3/level/r2e3",1,25,512,2335,221,5,0,15,0,False,0,False,1,True,False,False,False,1166,-1,-1,852800,0,70,-1,0,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
429,"r2ti","ex1/01_roc_r2/twn/r2ti/level/r2ti",1,25,512,2310,223,5,0,2,0,False,0,False,0,True,False,False,False,5,122017,123303,852857,0,70,-1,0,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
430,"a2d3","ex1/03_abr_a2/dun/a2d3/level/a2d3",1,497,510,2148,244,7,2,3,35,False,0,False,0,True,False,False,False,1001,122019,124902,0,0,0,-1,92,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
431,"s2p1","ffxiv/pvp_xx/pvp/s2p1/level/s2p1",4,22,501,496,242,2,2,18,130,False,59,False,0,True,False,True,True,1001,122021,124702,0,0,0,-1,58,-1,True,0,0,0,0,0,False,False,0,False,False,False,False,False,0
432,"d2fa","ex1/02_dra_d2/fld/d2fa/level/d2fa",1,498,511,2081,256,8,2,10,86,False,57,False,0,True,False,False,False,1001,122018,124804,0,0,0,-1,106,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
433,"r2e4","ex1/01_roc_r2/evt/r2e4/level/r2e4",1,25,512,2320,222,5,0,15,0,False,0,False,1,True,False,False,False,1164,-1,-1,852838,0,70,-1,0,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
434,"r2d1","ex1/01_roc_r2/dun/r2d1/level/r2d1",1,25,508,2214,243,5,2,3,36,False,42,False,2,True,False,False,False,1001,122004,124314,0,0,0,-1,101,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
435,"d2d2","ex1/02_dra_d2/dun/d2d2/level/d2d2",1,498,511,2050,252,8,2,3,39,False,28,False,0,True,False,False,False,1001,122018,124802,0,0,0,-1,118,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
436,"a2fa","ex1/03_abr_a2/fld/a2fa/level/a2fa",1,497,510,2151,235,7,2,10,88,False,28,False,0,True,False,False,False,1001,122019,124904,0,0,0,-1,104,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
437,"a2fb","ex1/03_abr_a2/fld/a2fb/level/a2fb",1,497,510,2178,236,7,2,10,90,False,56,False,0,True,False,False,False,1001,122019,124906,0,0,0,-1,94,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
438,"a2d1","ex1/03_abr_a2/dun/a2d1/level/a2d1",1,497,510,2147,231,7,2,3,38,False,0,False,0,True,False,False,False,1001,122019,124903,0,0,0,-1,114,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
439,"r2e5","ex1/01_roc_r2/evt/r2e5/level/r2e5",1,25,512,2313,224,5,0,15,0,False,0,False,1,True,False,False,False,1166,-1,-1,0,0,70,-1,0,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
440,"r2e6","ex1/01_roc_r2/evt/r2e6/level/r2e6",1,25,512,2336,225,5,0,15,0,False,0,False,1,True,False,False,False,1166,-1,-1,0,0,70,-1,0,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
441,"d2d1","ex1/02_dra_d2/dun/d2d1/level/d2d1",1,498,511,2031,227,8,2,3,37,False,0,False,0,True,False,False,False,1001,122018,124801,0,0,0,-1,111,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
442,"d2a1","ex1/02_dra_d2/alx/d2a1/level/d2a1",1,498,511,1628,237,8,2,16,112,False,0,False,0,True,False,False,False,1001,122020,124553,0,0,0,-1,95,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
443,"d2a2","ex1/02_dra_d2/alx/d2a2/level/d2a2",1,498,511,1633,238,8,2,16,113,False,0,False,0,True,False,False,False,1001,122020,124554,0,0,0,-1,102,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
444,"d2a3","ex1/02_dra_d2/alx/d2a3/level/d2a3",1,498,511,1638,239,8,2,16,114,False,0,False,0,True,False,False,False,1001,122020,124555,0,0,0,-1,97,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
445,"d2a4","ex1/02_dra_d2/alx/d2a4/level/d2a4",1,498,511,1645,240,8,2,17,115,False,0,False,0,True,False,False,False,1001,122020,124556,0,0,0,-1,99,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
446,"d2fa_2","ex1/02_dra_d2/fld/d2fa/level/d2fa",1,498,511,2081,404,8,2,10,87,False,57,False,0,True,False,False,False,1001,122018,124805,0,0,0,-1,107,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
447,"a2fa_2","ex1/03_abr_a2/fld/a2fa/level/a2fa",1,497,510,2151,407,7,2,10,89,False,28,False,0,True,False,False,False,1001,122019,124905,0,0,0,-1,105,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
448,"a2fb_2","ex1/03_abr_a2/fld/a2fb/level/a2fb",1,497,510,2178,236,7,2,10,91,False,56,False,0,True,False,False,False,1001,122019,124907,0,0,0,-1,130,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
449,"d2a1_2","ex1/02_dra_d2/alx/d2a1/level/d2a1",1,498,511,1628,237,8,2,16,116,False,0,False,0,True,False,False,False,1001,122020,124557,0,0,0,-1,96,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
450,"d2a2_2","ex1/02_dra_d2/alx/d2a2/level/d2a2",1,498,511,1633,238,8,2,16,117,False,0,False,0,True,False,False,False,1001,122020,124558,0,0,0,-1,103,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
451,"d2a3_2","ex1/02_dra_d2/alx/d2a3/level/d2a3",1,498,511,1638,239,8,2,16,118,False,0,False,0,True,False,False,False,1001,122020,124559,0,0,0,-1,98,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
452,"d2a4_2","ex1/02_dra_d2/alx/d2a4/level/d2a4",1,498,511,1645,240,8,2,17,119,False,0,False,0,True,False,False,False,1001,122020,124560,0,0,0,-1,100,-1,False,1,0,0,0,0,False,False,0,False,False,False,False,False,0
453,"e0103","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,393,False,19,False,0,True,False,False,False,39,122001,123007,0,103,0,-1,0,-1,False,1,0,0,0,0,False,False,0,False,False,True,False,False,0
454,"e0104","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,9,394,False,20,False,0,True,False,False,False,117,122001,123008,0,135,0,-1,0,-1,False,1,0,0,0,0,False,False,0,False,False,True,False,False,0
455,"e0105","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,3,9,395,False,0,False,0,True,False,False,False,117,-1,-1,0,104,0,300,0,-1,False,1,0,0,0,0,False,False,0,False,False,True,False,False,0
